"","logFC","logCPM","F","PValue","FDR","GeneSymbol"
"ENSMUSG00000021311",-1.40691960603394,2.86514076914914,18.697592456961,0.00152272039927726,0.0103928913000611,"Mtr"
"ENSMUSG00000112627",2.67164998850945,3.2359145765723,18.6909097039418,0.00152473324346154,0.0104002954713776,"4933412E12Rik"
"ENSMUSG00000056124",-2.99674072878926,3.31814415341811,18.6586623030362,0.00153377481631895,0.0104429005871728,"B4galt6"
"ENSMUSG00000028558",-1.05738333473962,0.876589388112769,18.6553643347425,0.0015365067818384,0.0104523819979087,"Calr4"
"ENSMUSG00000025648",-1.56361542707818,6.2997756995369,18.6449500416026,0.00153703270567981,0.0104523819979087,"Pfkfb4"
"ENSMUSG00000029156",1.78423812908885,0.0975837012688039,18.660333741738,0.00155008768706183,0.0105216504425037,"Sgcb"
"ENSMUSG00000003680",1.37105435548827,0.469180501093323,18.5989141264786,0.00155567787030351,0.010527543123103,"Taf6l"
"ENSMUSG00000030980",1.03732254744407,1.93854125332329,18.5409415744818,0.00156697695065347,0.0105788225721739,"Knop1"
"ENSMUSG00000049550",-1.31580449070586,6.25281297426632,18.5325196659038,0.0015687388667899,0.0105788225721739,"Clip1"
"ENSMUSG00000002365",-1.06908557423336,3.50834886777585,18.5291736211433,0.00156978512871645,0.0105788225721739,"Snx9"
"ENSMUSG00000042712",-1.00857959532654,2.14616092333206,18.4970501420546,0.00157937083296995,0.0106294457451998,"Tceal9"
"ENSMUSG00000023952",1.0294525658568,6.49281134274883,18.4879924689707,0.00158151302769657,0.0106322834441484,"Gtpbp2"
"ENSMUSG00000091144",2.38706716989487,3.78665738466459,18.4772260264883,0.0015848089059412,0.0106480536024478,"Phf11c"
"ENSMUSG00000044566",-1.15428175732262,0.64035153081537,18.4783757008832,0.00158789193221681,0.0106623756047656,"Cage1"
"ENSMUSG00000027424",1.22163454266425,0.302893634477331,18.4432469307894,0.00160122006506931,0.0107225632990418,"Mgme1"
"ENSMUSG00000026928",-1.56607566730367,4.83928109348262,18.41872786348,0.0016016392399925,0.0107225632990418,"Card9"
"ENSMUSG00000005125",-1.46832513661183,5.72143398070323,18.4084289533544,0.00160465344629663,0.0107299231340372,"Ndrg1"
"ENSMUSG00000091337",-1.88740179518367,3.66995913940021,18.4034192316933,0.00160629559783838,0.0107328937147949,"Eid1"
"ENSMUSG00000071724",-1.16298620585512,2.27276716280422,18.3662362721776,0.00161753591983298,0.0107967391623396,"Smpd5"
"ENSMUSG00000043263",2.77447003523332,8.60444171076117,18.3463465929909,0.00162299104990606,0.010826702795415,"Ifi209"
"ENSMUSG00000059639",1.74561548017464,0.480235291482196,18.3708208696977,0.00162447675444999,0.0108301671547419,"Clec4a4"
"ENSMUSG00000062980",1.39981362952312,2.80256413711268,18.3055816533992,0.00163553724463662,0.010871569336087,"Cped1"
"ENSMUSG00000021814",1.54440368406993,5.83966830560141,18.2776291528531,0.00164358637734954,0.0109121282766329,"Anxa7"
"ENSMUSG00000022665",-1.36414218292495,3.60972947968601,18.2545657749607,0.00165066388068845,0.0109461479946008,"Ccdc80"
"ENSMUSG00000028158",1.1686030883528,0.375389776919863,18.2591035934344,0.00165501722877909,0.0109598118516947,"Mttp"
"ENSMUSG00000029470",1.06018376766776,4.39799218087146,18.2378467430947,0.00165565820156323,0.0109598118516947,"P2rx4"
"ENSMUSG00000028540",1.55098370565815,-0.124195483467205,18.274181313157,0.00166511750986103,0.0110159220383781,"Dph2"
"ENSMUSG00000026768",-1.78929260472023,1.1304948280405,18.1925283826895,0.00167275154617894,0.0110515631129976,"Itga8"
"ENSMUSG00000028207",1.04291642000604,6.08171089093232,18.1797572924983,0.00167346324643143,0.0110515631129976,"Asph"
"ENSMUSG00000020700",-1.58091414401339,5.52286085596576,18.1588187385223,0.00167994138799852,0.0110812849530897,"Map3k3"
"ENSMUSG00000059824",1.40703142241395,1.66305338644294,18.1578563384699,0.00168141319462572,0.0110844692189238,"Dbp"
"ENSMUSG00000024033",-1.58973704773919,0.782128502163774,18.1544636973926,0.00168574286030921,0.0111064786804734,"Rsph1"
"ENSMUSG00000021057",-1.28331472715022,1.05639381840958,18.1243442138027,0.00169298498867416,0.0111410938156614,"Akap5"
"ENSMUSG00000070427",1.16309493499113,6.80151194515824,18.1099368687359,0.00169517736750348,0.0111484026817078,"Il18bp"
"ENSMUSG00000023473",-1.72566248003408,5.92939847803531,18.1070450486314,0.00169608517643542,0.0111484026817078,"Celsr3"
"ENSMUSG00000034993",1.0073457616664,3.44084484590672,18.1007072332591,0.00169817106928195,0.0111555704416429,"Vat1"
"ENSMUSG00000030788",-1.27652531262195,4.95517939040622,18.0750812797832,0.00170614802131532,0.0111948482874009,"Rnf141"
"ENSMUSG00000028088",-1.39637779817336,1.49474258895641,18.0616698561257,0.00171179832603215,0.0111956956864572,"Fmo5"
"ENSMUSG00000090641",1.99715587578971,-0.231461472172255,18.0960744733469,0.00173614680007608,0.0113221847185164,"Zfp712"
"ENSMUSG00000031902",-1.13539024905345,5.26492390942161,17.9676429477941,0.00174049349172248,0.0113365843905158,"Nfatc3"
"ENSMUSG00000108929",-1.15530581230364,1.22529160230899,17.9662316427738,0.00174270521726966,0.0113417522473526,"Cc2d2b"
"ENSMUSG00000056656",-2.05670720292113,2.95568905087861,17.926807292173,0.0017541428595293,0.0113958893096534,"Apol8"
"ENSMUSG00000036073",-1.22081600128743,3.96809379430595,17.9230167401158,0.00175509100994573,0.0113958893096534,"Galt"
"ENSMUSG00000021930",1.02012620771883,1.69068928118467,17.9090887918347,0.00176045946832826,0.0114175169337701,"Spryd7"
"ENSMUSG00000057667",1.22224438574384,2.93300786325156,17.8927457170102,0.00176521107259633,0.0114350985494723,"Bloc1s3"
"ENSMUSG00000017376",-1.56650838005036,3.45301672958634,17.8832924729503,0.00176822733190699,0.0114480206289322,"Nlk"
"ENSMUSG00000001127",-1.36866967540356,4.22715891368123,17.8717452212533,0.00177194063754211,0.0114625457752524,"Araf"
"ENSMUSG00000079334",1.00929918912104,2.37663737253442,17.8710934422572,0.00177251644762313,0.0114625457752524,"Naa80"
"ENSMUSG00000020432",-1.13731847692208,6.08620422151341,17.8397253628516,0.00178247851468271,0.0115091981237921,"Tcn2"
"ENSMUSG00000021094",-1.48385130168328,4.70335681964371,17.838742743739,0.00178281145203025,0.0115091981237921,"Dhrs7"
"ENSMUSG00000029919",1.51373391645561,4.58160901390104,17.791684089763,0.00179856891009112,0.0115775771254401,"Hpgds"
"ENSMUSG00000030180",-1.00127053857116,6.62667384587241,17.7504733073951,0.00181249705495392,0.0116338227347472,"Kdm5a"
"ENSMUSG00000074783",-1.03783036734741,4.69794835221111,17.7338934217118,0.0018181447440815,0.0116521445798585,"AU019990"
"ENSMUSG00000009035",1.75694571068153,7.07380906859516,17.7329249716355,0.00181847067637838,0.0116521445798585,"Tmem184b"
"ENSMUSG00000069607",-2.07085221416723,1.35395860535361,17.7384186169137,0.00181985555350787,0.0116543549646644,"Cd300ld3"
"ENSMUSG00000035354",-1.2113365901237,5.46449670699446,17.6979193138827,0.00183045943144074,0.0117113316062834,"Uvrag"
"ENSMUSG00000074794",-1.38725083135093,4.42141239363684,17.6948740526215,0.00183155219751956,0.0117113316062834,"Arrdc3"
"ENSMUSG00000056602",-1.11669382414371,4.26265600879075,17.693788216995,0.00183188759755642,0.0117113316062834,"Fry"
"ENSMUSG00000027225",2.74970981580938,-0.0300648892373111,17.8076210710644,0.0018367499005212,0.011720098421903,"Duoxa2"
"ENSMUSG00000078616",3.1506649555778,7.75310451916209,17.6716000750021,0.00183953360615039,0.011720098421903,"Trim30c"
"ENSMUSG00000020721",-1.5196306232107,3.70634817744686,17.6650498381816,0.00184190428087398,0.0117285348157697,"Helz"
"ENSMUSG00000100658",1.29074414461995,1.06079747579689,17.6563102791018,0.00184734107718201,0.0117560582195435,"F730311O21Rik"
"ENSMUSG00000034973",-2.16404064678473,3.32442656861974,17.6472578313162,0.00184832467054838,0.0117560582195435,"Dop1a"
"ENSMUSG00000079363",3.52639006920227,6.70131493281679,17.634898369934,0.00185228326947544,0.0117745539427177,"Gbp4"
"ENSMUSG00000072244",1.09717122765611,0.66469671481236,17.6216667504362,0.00186071901443767,0.0118135163298787,"Trim6"
"ENSMUSG00000025235",1.21520771194532,-0.0503693155817011,17.6479392885943,0.00186157489413454,0.0118135163298787,"Bbs4"
"ENSMUSG00000028238",2.32102758643526,4.51273774751025,17.6037189928733,0.0018632890676976,0.0118177026495116,"Atp6v0d2"
"ENSMUSG00000024589",-1.33820670244157,3.15938128362765,17.5791097757635,0.00187206115464686,0.0118537261718113,"Nedd4l"
"ENSMUSG00000045094",1.51482651631553,2.30624209964178,17.5791519718766,0.00187245067693826,0.0118537261718113,"Arhgef37"
"ENSMUSG00000020027",1.17192069985769,1.5872660802652,17.5739608543512,0.00187484612658364,0.0118537261718113,"Socs2"
"ENSMUSG00000040907",-2.75614141183886,5.60396867143116,17.55327472019,0.00188101698531037,0.0118825200317537,"Atp1a3"
"ENSMUSG00000051695",1.0023535731554,6.57699602050639,17.544470156782,0.00188414119200696,0.0118830271419478,"Pcbp1"
"ENSMUSG00000022191",1.06068125290084,1.32459106523415,17.543506131786,0.0018860730337207,0.0118842551275624,"Drosha"
"ENSMUSG00000026933",1.01111468754388,1.33418473100456,17.5421037893923,0.00188650752850304,0.0118842551275624,"Camsap1"
"ENSMUSG00000005973",1.2929623223029,1.08466856056854,17.5300478640839,0.00189176339955613,0.0119098532557324,"Rcn1"
"ENSMUSG00000039263",-1.58631835659462,1.84642333772958,17.5151776964637,0.00189577303625114,0.0119225187526748,"Npepl1"
"ENSMUSG00000082674",-1.56598015186508,-0.0705177941826205,17.5625141818307,0.00189803788876047,0.0119300676496571,"Gm11914"
"ENSMUSG00000036880",-1.1829743846395,1.32357961840872,17.4990305289885,0.0019021041664597,0.0119422304725568,"Acaa2"
"ENSMUSG00000041481",3.15399889009128,2.66864189719225,17.478275864838,0.00190981255689969,0.0119705085711269,"Serpina3g"
"ENSMUSG00000036606",1.13633195361468,2.76851753784513,17.4612423769266,0.00191436184120059,0.0119923159051621,"Plxnb2"
"ENSMUSG00000026048",-1.79626070646744,1.90522357386348,17.4501517775895,0.0019193688539721,0.0120169646628298,"Ercc5"
"ENSMUSG00000019792",1.3208655399288,1.28894784701041,17.4484660847719,0.00192069575071337,0.0120185579443019,"Trmt11"
"ENSMUSG00000061533",-1.25899957772109,3.92106263565908,17.4256623311174,0.0019271077155916,0.0120385151441667,"Cep128"
"ENSMUSG00000031229",-1.11618852890427,6.51300938649722,17.4092687891227,0.00193301913793566,0.012055284072813,"Atrx"
"ENSMUSG00000028066",-1.65285640169141,0.831521810556405,17.4073769179566,0.00193855900151753,0.0120831094160217,"Pmf1"
"ENSMUSG00000039031",-1.28346893915438,2.80958507845512,17.3327672372758,0.00196167168494968,0.012179014831189,"Arhgap18"
"ENSMUSG00000025757",-1.33047610770618,8.1040802393497,17.3162100477775,0.0019675501335698,0.0121968870066155,"Hspa4l"
"ENSMUSG00000040466",1.6916832300977,2.65109212654904,17.2952591094728,0.00197593305317127,0.0122209060302927,"Blvrb"
"ENSMUSG00000099238",-1.00221596650331,1.04839205547956,17.2892397419306,0.00197986983043023,0.0122385003803815,"Mir7001"
"ENSMUSG00000031605",-1.09267442309695,7.14464885738235,17.2577394811731,0.00198962730834739,0.0122920359672818,"Klhl2"
"ENSMUSG00000032519",-1.38299852203173,3.35998337559934,17.2396430631954,0.00199668216160678,0.0123184402450647,"Slc25a38"
"ENSMUSG00000025498",2.00565557675452,10.45125740586,17.2337750719144,0.0019987616644632,0.0123184402450647,"Irf7"
"ENSMUSG00000073002",-1.32818336289302,1.11651202438321,17.2294324241718,0.00200292089835895,0.0123333706087411,"Vamp5"
"ENSMUSG00000031112",-1.46483177782022,3.34942305581971,17.2009876284824,0.00201154655594266,0.0123796827306147,"Stk26"
"ENSMUSG00000036526",1.35191995952896,1.75282399769227,17.184428023739,0.0020188903237081,0.0124112473163997,"Card11"
"ENSMUSG00000022003",-1.0508269891456,3.79853117323183,17.1523038983644,0.00203029646654703,0.0124411744378813,"Slc25a30"
"ENSMUSG00000054203",2.21273784179336,6.7816313889951,17.1496698211248,0.0020312232779942,0.0124411744378813,"Ifi205"
"ENSMUSG00000087141",2.17205794653923,5.20839213578591,17.1429558312627,0.00203384801493921,0.0124411744378813,"Plcxd2"
"ENSMUSG00000004931",1.16520173994581,2.50305445113653,17.1374163357228,0.00203648833809537,0.0124411744378813,"Apba3"
"ENSMUSG00000015968",1.09224357393115,3.35164086871429,17.1151927621253,0.00204483008590472,0.0124817052139075,"Cacna1d"
"ENSMUSG00000026409",-1.04984293549317,0.853769537565098,17.0951195298515,0.00205561341824639,0.0125202497708083,"Pfkfb2"
"ENSMUSG00000021068",-1.68961423545115,6.39686702860786,17.0786055711935,0.00205914692988823,0.0125349590674945,"Nin"
"ENSMUSG00000046032",1.01485918458363,3.04169162725015,17.0754109806846,0.00206070939965836,0.012537660283372,"Snx12"
"ENSMUSG00000040693",-1.29283808969294,2.94139252078433,17.0624078856785,0.00206589282093396,0.0125555644491361,"Slco4c1"
"ENSMUSG00000000861",-1.49343403389602,1.21917109897074,17.0596029369565,0.00206926153007619,0.0125692216626362,"Bcl11a"
"ENSMUSG00000024570",-2.22268840271848,3.32604151074605,17.0125760552368,0.00208589352666698,0.0126496800613403,"Rbfa"
"ENSMUSG00000056203",-1.37290255184906,0.724606517044355,17.001131244771,0.00209477136914802,0.0126849138996858,"Tas2r135"
"ENSMUSG00000029449",-1.95819769644904,4.83028262913133,16.9631129507728,0.0021056146402745,0.0126990551327218,"Rhof"
"ENSMUSG00000020978",-2.0697190662268,1.50331947544462,16.9670503547436,0.00210687241874146,0.0126990551327218,"Klhdc2"
"ENSMUSG00000034612",-1.10410039758282,7.6002479971878,16.9572784232845,0.00210789669202664,0.0126990551327218,"Chst11"
"ENSMUSG00000046605",-1.19184109542675,2.06117466205732,16.9569472077971,0.00210876609279873,0.0126990551327218,"B3gntl1"
"ENSMUSG00000017550",-1.81587601233128,2.76834139858238,16.9398011602403,0.00211555296565073,0.0127129640116438,"Atad5"
"ENSMUSG00000040472",-1.01462670735594,1.49959826894096,16.9235003323882,0.00212305466618185,0.0127371914581906,"Rabggta"
"ENSMUSG00000036905",1.09495739979373,1.74521588143718,16.8934063850755,0.00213513620413784,0.0127723977535453,"C1qb"
"ENSMUSG00000027349",-1.61494490892981,2.10845155005015,16.8926610431123,0.00213531793274502,0.0127723977535453,"Fam98b"
"ENSMUSG00000022253",-1.43431861993821,2.74773609955799,16.882839104627,0.00213897917250575,0.0127723977535453,"Nadk2"
"ENSMUSG00000045954",-1.28315629942075,0.462166034020129,16.8598687819777,0.00215462108101899,0.0128357425866554,"Cavin2"
"ENSMUSG00000036825",-2.40393635788586,0.738764882835029,16.8656016586252,0.00216103072082775,0.0128487570029182,"Ssx2ip"
"ENSMUSG00000095028",-1.18935397877326,4.29345940719934,16.8286468407023,0.00216114097889718,0.0128487570029182,"Sirpb1b"
"ENSMUSG00000042724",-1.42567360648789,5.08727594025999,16.8064640069791,0.00217045278713787,0.0128954010216582,"Map3k9"
"ENSMUSG00000024338",2.2421561995296,8.20831453675131,16.7880434625344,0.0021782412585544,0.0129230014741234,"Psmb8"
"ENSMUSG00000033149",1.97876670300508,2.96239364649408,16.7855390972823,0.00217973477707451,0.0129250199188752,"Phldb2"
"ENSMUSG00000027361",-1.18646284432155,5.96496633807884,16.7787817561276,0.00218217287786143,0.0129257988595101,"Gabpb1"
"ENSMUSG00000031066",-1.11844300715034,1.32934432490626,16.7555816304442,0.00219384865690617,0.0129812364825488,"Usp11"
"ENSMUSG00000059248",-1.16927672557251,4.68174197335308,16.7383456913756,0.00219943961306412,0.0130030083817627,"Septin9"
"ENSMUSG00000025261",-1.22223627653815,6.64851839292692,16.7373791389151,0.00219984865635961,0.0130030083817627,"Huwe1"
"ENSMUSG00000029086",1.75665302330707,4.22920048725808,16.7128127022812,0.00221052458416859,0.0130317459309718,"Prom1"
"ENSMUSG00000028917",1.02967704742131,6.76485694714162,16.6951568757936,0.00221805287464709,0.0130486711633438,"Plekhm2"
"ENSMUSG00000022179",1.74128982363717,1.72695530832213,16.6648011986085,0.00223299611447126,0.0131169328205766,"4931414P19Rik"
"ENSMUSG00000025758",-1.30045616443316,3.19402820473791,16.6526915725173,0.0022367703592896,0.0131267871612526,"Plk4"
"ENSMUSG00000042106",1.80171495373742,1.06073148591854,16.6616050542801,0.00223718778245673,0.0131267871612526,"Inka1"
"ENSMUSG00000119584",2.19672127133425,13.827907261092,16.6389142438814,0.00224258460833713,0.0131396632436709,"Rn18s"
"ENSMUSG00000047921",-1.41895382511246,3.68562982754367,16.6282669539123,0.00224738353358909,0.0131521813373018,"Trappc9"
"ENSMUSG00000063445",2.03365032857484,0.245973791218991,16.6721471272067,0.00225161483097235,0.0131700664982814,"Nmral1"
"ENSMUSG00000073409",1.102234574357,5.5712599086566,16.6107209460049,0.00225500671932446,0.0131830257190763,"H2-Q6"
"ENSMUSG00000036249",1.44306147417409,5.03904826695291,16.6027955452587,0.00225851609821435,0.0131966579315372,"Rbm43"
"ENSMUSG00000064345",-1.21117440666761,8.73581378080556,16.5936624935179,0.00226256028652111,0.0131996424419792,"mt-Nd2"
"ENSMUSG00000035024",-2.83913251730893,3.34909737263064,16.5874690709228,0.00226590173531646,0.0132053878043118,"Ncapd3"
"ENSMUSG00000041263",-1.22742199379125,0.852660597229036,16.5876087928917,0.00226888402693078,0.0132158956807761,"Rusc1"
"ENSMUSG00000079057",1.90718509136446,4.26281743839571,16.5714703569949,0.00227254548188097,0.0132234772665836,"Cyp4v3"
"ENSMUSG00000003873",1.16837442309053,3.99400077440276,16.5653630573423,0.00227526702746512,0.013232442956306,"Bax"
"ENSMUSG00000042350",1.17165661120331,7.05011218544999,16.5349200852426,0.00228881218006901,0.0132699007253147,"Arel1"
"ENSMUSG00000033088",1.05206834538995,6.98836175631374,16.5151967982025,0.00229770861982162,0.0132939703161285,"Triobp"
"ENSMUSG00000034707",1.19913537209436,9.80800111143657,16.4754735227464,0.00231575288582561,0.0133501247898393,"Gns"
"ENSMUSG00000075010",3.6335758607489,6.07537549627943,16.4656294164182,0.00232035454065114,0.0133560417755919,"AW112010"
"ENSMUSG00000020732",-1.64768370642883,4.26973917528222,16.4360654346033,0.00233393046465118,0.0134066420898748,"Rab37"
"ENSMUSG00000025007",-1.93683238856416,1.19286767138346,16.4311994031103,0.00234039200846269,0.0134368715362917,"Aldh18a1"
"ENSMUSG00000038473",-1.26115738364015,1.64960846586624,16.4061253999839,0.00234899798823794,0.0134793755525769,"Nos1ap"
"ENSMUSG00000029322",1.27881597497523,7.39645253349655,16.3991840597496,0.00235088921074914,0.0134811876942496,"Plac8"
"ENSMUSG00000069910",1.12723065240253,0.888465459417682,16.3999855445005,0.00235387698719245,0.0134866561326512,"Spdl1"
"ENSMUSG00000050786",1.42234592623025,4.78485356159407,16.3771459837483,0.00236116511603097,0.0135215009991615,"Ccdc126"
"ENSMUSG00000039270",-1.04443419652874,3.73004166689476,16.3621124293061,0.00236830818333873,0.0135554799850241,"Megf9"
"ENSMUSG00000030254",-1.67088595503251,1.36254497634703,16.3612454829538,0.00237131923629432,0.0135657859526036,"Rad18"
"ENSMUSG00000110206",1.07329654109617,0.630355134459026,16.3431847173404,0.00238177656192714,0.0136186581273048,"Flt3l"
