"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034762","regulation of transmembrane transport","31/801","449/25730",0.0690423162583519,2.21780124510286,4.66635464902521,3.4706144437198e-05,0.00768475134708983,0.00635816007990132,"Nr4a3/Tgfb1/Pik3cg/Cracr2a/Crebl2/Pde4b/Met/Ahi1/Kcnj2/Prkcb/Fbxo11/Selenon/Il1b/Kcng3/Wnk1/Stim2/Atp7a/Stim1/Ace/Slc9a6/Akap5/Nedd4l/Mapk14/Per2/P2rx1/Gnb5/Scn1b/Tspan13/Ppp3r1/Cbarp/Ahr",31
"GO:0008286","insulin receptor signaling pathway","16/801","158/25730",0.10126582278481,3.25289590543466,5.09169761616012,3.60710976734212e-05,0.00768475134708983,0.00635816007990132,"Igf1r/Ogt/Ptprj/Prkcb/Sorl1/Ptpre/Zfp106/Sos2/Il1b/Pde3b/Gpld1/Eif4ebp2/Pip4k2a/Sesn3/Foxo1/Nucks1",16
"GO:0016051","carbohydrate biosynthetic process","20/801","230/25730",0.0869565217391304,2.79324757097107,4.89676612083866,3.78257814711963e-05,0.00768475134708983,0.00635816007990132,"Tgfb1/Ogt/Dgat2/Nfkb1/Ppp1r3d/Pgm2/Prkag2/Gpt2/Arrb1/Sesn2/Cd36/Prkag1/Pfkfb4/Pfkfb2/Chst11/Cd244a/Per2/Acadm/Foxo1/Prkaca",20
"GO:0006195","purine nucleotide catabolic process","17/801","176/25730",0.0965909090909091,3.1027267052548,5.01747251095734,3.82211606333301e-05,0.00768475134708983,0.00635816007990132,"Pde7b/Pde4b/Ogt/Bcl2l13/Adpgk/Nudt4/Prkag2/Prxl2c/Prkag1/Hdac4/Pfkfb4/Galt/Pfkfb2/Khk/Xpo4/Prkaca/Nt5c2",17
"GO:0007254","JNK cascade","18/801","194/25730",0.0927835051546392,2.98042395459284,4.96315551603314,3.90803058741346e-05,0.00768475134708983,0.00635816007990132,"Map3k5/Igf1r/Cracr2a/Ccdc88c/Nfkb1/Traf4/Zmynd11/Spag9/Lmnb1/Rapgef1/Men1/Dab2ip/Map4k2/Il1b/Card9/Map3k15/Map3k6/Stradb",18
"GO:0009166","nucleotide catabolic process","18/801","195/25730",0.0923076923076923,2.96513972918467,4.93762488494152,4.18281111229405e-05,0.00790873054924521,0.00654347454975879,"Pde7b/Pde4b/Ogt/Bcl2l13/Adpgk/Nudt4/Prkag2/Prxl2c/Prkag1/Hdac4/Pfkfb4/Galt/Pfkfb2/Khk/Entpd5/Xpo4/Prkaca/Nt5c2",18
"GO:0019318","hexose metabolic process","23/801","291/25730",0.0790378006872852,2.53887966502353,4.73234524121233,4.63575240867207e-05,0.00834017816954678,0.00690044290332936,"Ogt/Dgat2/Bcl2l13/Adpgk/Man2a2/Pgm2l1/Pgm2/Prkag2/Gpt2/Sesn2/Cd36/Prkag1/Pfkfb4/Galt/Pfkfb2/Khk/Gpld1/Mapk14/Per2/Acadm/Man2b1/Foxo1/Prkaca",23
"GO:0050900","leukocyte migration","29/801","414/25730",0.070048309178744,2.25011609883781,4.59651051331528,4.75030489721948e-05,0.00834017816954678,0.00690044290332936,"Tgfb1/Trpm2/Vav3/Il23a/Pde4b/Cx3cr1/Ptprj/Stap1/Bcr/Jaml/Itgal/Trem1/Nlrp12/Retnlg/Itga2b/Il1b/Wnk1/Il17ra/Slc12a2/Prex1/Sirpb1b/Camk1d/Mtus1/Alox5/Ccl22/Gbf1/Itga6/Itga4/Ppbp",29
"GO:0060326","cell chemotaxis","25/801","333/25730",0.0750750750750751,2.41158761758013,4.64744255205852,5.14803013782513e-05,0.00872679867501668,0.00722032248731627,"Trpm2/Vav3/Il23a/Pde4b/Cx3cr1/Ptprj/Met/Stap1/Jaml/Ccl6/Trem1/Retnlg/Il1b/Wnk1/Il17ra/Slc12a2/Prex1/Camk1d/Bin2/Mtus1/Alox5/Ccl22/Gbf1/Ppbp/Hgf",25
"GO:0034114","regulation of heterotypic cell-cell adhesion","6/801","23/25730",0.260869565217391,8.37974271291321,6.34679868113566,5.72821436236562e-05,0.00900308777393192,0.00744891678268018,"Myadm/Cd44/Il1b/Wnk1/Gcnt2/Mbp",6
